name,full_name,owner,git_url,clone_url,size,language,author,login,url,userProficiency,location
DeepEraser,fh2019ustc/DeepEraser,"{'login': 'fh2019ustc', 'id': 50725551, 'node_id': 'MDQ6VXNlcjUwNzI1NTUx', 'avatar_url': 'https://avatars.githubusercontent.com/u/50725551?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/fh2019ustc', 'html_url': 'https://github.com/fh2019ustc', 'followers_url': 'https://api.github.com/users/fh2019ustc/followers', 'following_url': 'https://api.github.com/users/fh2019ustc/following{/other_user}', 'gists_url': 'https://api.github.com/users/fh2019ustc/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/fh2019ustc/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/fh2019ustc/subscriptions', 'organizations_url': 'https://api.github.com/users/fh2019ustc/orgs', 'repos_url': 'https://api.github.com/users/fh2019ustc/repos', 'events_url': 'https://api.github.com/users/fh2019ustc/events{/privacy}', 'received_events_url': 'https://api.github.com/users/fh2019ustc/received_events', 'type': 'User', 'site_admin': False}",git://github.com/fh2019ustc/DeepEraser.git,https://github.com/fh2019ustc/DeepEraser.git,7837,Python,fh2019ustc,fh2019ustc,https://api.github.com/users/fh2019ustc,<50,China
autoops,hequan2017/autoops,"{'login': 'hequan2017', 'id': 20440940, 'node_id': 'MDQ6VXNlcjIwNDQwOTQw', 'avatar_url': 'https://avatars.githubusercontent.com/u/20440940?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hequan2017', 'html_url': 'https://github.com/hequan2017', 'followers_url': 'https://api.github.com/users/hequan2017/followers', 'following_url': 'https://api.github.com/users/hequan2017/following{/other_user}', 'gists_url': 'https://api.github.com/users/hequan2017/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hequan2017/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hequan2017/subscriptions', 'organizations_url': 'https://api.github.com/users/hequan2017/orgs', 'repos_url': 'https://api.github.com/users/hequan2017/repos', 'events_url': 'https://api.github.com/users/hequan2017/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hequan2017/received_events', 'type': 'User', 'site_admin': False}",git://github.com/hequan2017/autoops.git,https://github.com/hequan2017/autoops.git,23523,Python,hequan2017,hequan2017,https://api.github.com/users/hequan2017,<50,China
chain,hequan2017/chain,"{'login': 'hequan2017', 'id': 20440940, 'node_id': 'MDQ6VXNlcjIwNDQwOTQw', 'avatar_url': 'https://avatars.githubusercontent.com/u/20440940?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hequan2017', 'html_url': 'https://github.com/hequan2017', 'followers_url': 'https://api.github.com/users/hequan2017/followers', 'following_url': 'https://api.github.com/users/hequan2017/following{/other_user}', 'gists_url': 'https://api.github.com/users/hequan2017/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hequan2017/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hequan2017/subscriptions', 'organizations_url': 'https://api.github.com/users/hequan2017/orgs', 'repos_url': 'https://api.github.com/users/hequan2017/repos', 'events_url': 'https://api.github.com/users/hequan2017/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hequan2017/received_events', 'type': 'User', 'site_admin': False}",git://github.com/hequan2017/chain.git,https://github.com/hequan2017/chain.git,18884,Python,hequan2017,hequan2017,https://api.github.com/users/hequan2017,<50,China
cmdb,hequan2017/cmdb,"{'login': 'hequan2017', 'id': 20440940, 'node_id': 'MDQ6VXNlcjIwNDQwOTQw', 'avatar_url': 'https://avatars.githubusercontent.com/u/20440940?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hequan2017', 'html_url': 'https://github.com/hequan2017', 'followers_url': 'https://api.github.com/users/hequan2017/followers', 'following_url': 'https://api.github.com/users/hequan2017/following{/other_user}', 'gists_url': 'https://api.github.com/users/hequan2017/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hequan2017/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hequan2017/subscriptions', 'organizations_url': 'https://api.github.com/users/hequan2017/orgs', 'repos_url': 'https://api.github.com/users/hequan2017/repos', 'events_url': 'https://api.github.com/users/hequan2017/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hequan2017/received_events', 'type': 'User', 'site_admin': False}",git://github.com/hequan2017/cmdb.git,https://github.com/hequan2017/cmdb.git,3267,Python,hequan2017,hequan2017,https://api.github.com/users/hequan2017,<50,China
seal,hequan2017/seal,"{'login': 'hequan2017', 'id': 20440940, 'node_id': 'MDQ6VXNlcjIwNDQwOTQw', 'avatar_url': 'https://avatars.githubusercontent.com/u/20440940?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hequan2017', 'html_url': 'https://github.com/hequan2017', 'followers_url': 'https://api.github.com/users/hequan2017/followers', 'following_url': 'https://api.github.com/users/hequan2017/following{/other_user}', 'gists_url': 'https://api.github.com/users/hequan2017/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hequan2017/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hequan2017/subscriptions', 'organizations_url': 'https://api.github.com/users/hequan2017/orgs', 'repos_url': 'https://api.github.com/users/hequan2017/repos', 'events_url': 'https://api.github.com/users/hequan2017/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hequan2017/received_events', 'type': 'User', 'site_admin': False}",git://github.com/hequan2017/seal.git,https://github.com/hequan2017/seal.git,46017,Python,hequan2017,hequan2017,https://api.github.com/users/hequan2017,<50,China
husky,hequan2017/husky,"{'login': 'hequan2017', 'id': 20440940, 'node_id': 'MDQ6VXNlcjIwNDQwOTQw', 'avatar_url': 'https://avatars.githubusercontent.com/u/20440940?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hequan2017', 'html_url': 'https://github.com/hequan2017', 'followers_url': 'https://api.github.com/users/hequan2017/followers', 'following_url': 'https://api.github.com/users/hequan2017/following{/other_user}', 'gists_url': 'https://api.github.com/users/hequan2017/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hequan2017/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hequan2017/subscriptions', 'organizations_url': 'https://api.github.com/users/hequan2017/orgs', 'repos_url': 'https://api.github.com/users/hequan2017/repos', 'events_url': 'https://api.github.com/users/hequan2017/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hequan2017/received_events', 'type': 'User', 'site_admin': False}",git://github.com/hequan2017/husky.git,https://github.com/hequan2017/husky.git,5945,Python,hequan2017,hequan2017,https://api.github.com/users/hequan2017,<50,China
chinese_ocr,YCG09/chinese_ocr,"{'login': 'YCG09', 'id': 9940376, 'node_id': 'MDQ6VXNlcjk5NDAzNzY=', 'avatar_url': 'https://avatars.githubusercontent.com/u/9940376?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/YCG09', 'html_url': 'https://github.com/YCG09', 'followers_url': 'https://api.github.com/users/YCG09/followers', 'following_url': 'https://api.github.com/users/YCG09/following{/other_user}', 'gists_url': 'https://api.github.com/users/YCG09/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/YCG09/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/YCG09/subscriptions', 'organizations_url': 'https://api.github.com/users/YCG09/orgs', 'repos_url': 'https://api.github.com/users/YCG09/repos', 'events_url': 'https://api.github.com/users/YCG09/events{/privacy}', 'received_events_url': 'https://api.github.com/users/YCG09/received_events', 'type': 'User', 'site_admin': False}",git://github.com/YCG09/chinese_ocr.git,https://github.com/YCG09/chinese_ocr.git,92115,Python,YCG09,YCG09,https://api.github.com/users/YCG09,<50,China
3D-Detection-Tracking-Viewer,hailanyi/3D-Detection-Tracking-Viewer,"{'login': 'hailanyi', 'id': 44077004, 'node_id': 'MDQ6VXNlcjQ0MDc3MDA0', 'avatar_url': 'https://avatars.githubusercontent.com/u/44077004?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hailanyi', 'html_url': 'https://github.com/hailanyi', 'followers_url': 'https://api.github.com/users/hailanyi/followers', 'following_url': 'https://api.github.com/users/hailanyi/following{/other_user}', 'gists_url': 'https://api.github.com/users/hailanyi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hailanyi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hailanyi/subscriptions', 'organizations_url': 'https://api.github.com/users/hailanyi/orgs', 'repos_url': 'https://api.github.com/users/hailanyi/repos', 'events_url': 'https://api.github.com/users/hailanyi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hailanyi/received_events', 'type': 'User', 'site_admin': False}",git://github.com/hailanyi/3D-Detection-Tracking-Viewer.git,https://github.com/hailanyi/3D-Detection-Tracking-Viewer.git,30231,Python,hailanyi,hailanyi,https://api.github.com/users/hailanyi,<50,China
3D-Multi-Object-Tracker,hailanyi/3D-Multi-Object-Tracker,"{'login': 'hailanyi', 'id': 44077004, 'node_id': 'MDQ6VXNlcjQ0MDc3MDA0', 'avatar_url': 'https://avatars.githubusercontent.com/u/44077004?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hailanyi', 'html_url': 'https://github.com/hailanyi', 'followers_url': 'https://api.github.com/users/hailanyi/followers', 'following_url': 'https://api.github.com/users/hailanyi/following{/other_user}', 'gists_url': 'https://api.github.com/users/hailanyi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hailanyi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hailanyi/subscriptions', 'organizations_url': 'https://api.github.com/users/hailanyi/orgs', 'repos_url': 'https://api.github.com/users/hailanyi/repos', 'events_url': 'https://api.github.com/users/hailanyi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hailanyi/received_events', 'type': 'User', 'site_admin': False}",git://github.com/hailanyi/3D-Multi-Object-Tracker.git,https://github.com/hailanyi/3D-Multi-Object-Tracker.git,25778,Python,hailanyi,hailanyi,https://api.github.com/users/hailanyi,<50,China
CasA,hailanyi/CasA,"{'login': 'hailanyi', 'id': 44077004, 'node_id': 'MDQ6VXNlcjQ0MDc3MDA0', 'avatar_url': 'https://avatars.githubusercontent.com/u/44077004?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hailanyi', 'html_url': 'https://github.com/hailanyi', 'followers_url': 'https://api.github.com/users/hailanyi/followers', 'following_url': 'https://api.github.com/users/hailanyi/following{/other_user}', 'gists_url': 'https://api.github.com/users/hailanyi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hailanyi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hailanyi/subscriptions', 'organizations_url': 'https://api.github.com/users/hailanyi/orgs', 'repos_url': 'https://api.github.com/users/hailanyi/repos', 'events_url': 'https://api.github.com/users/hailanyi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hailanyi/received_events', 'type': 'User', 'site_admin': False}",git://github.com/hailanyi/CasA.git,https://github.com/hailanyi/CasA.git,4371,Python,hailanyi,hailanyi,https://api.github.com/users/hailanyi,<50,China
CasTrack-waymo,hailanyi/CasTrack-waymo,"{'login': 'hailanyi', 'id': 44077004, 'node_id': 'MDQ6VXNlcjQ0MDc3MDA0', 'avatar_url': 'https://avatars.githubusercontent.com/u/44077004?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hailanyi', 'html_url': 'https://github.com/hailanyi', 'followers_url': 'https://api.github.com/users/hailanyi/followers', 'following_url': 'https://api.github.com/users/hailanyi/following{/other_user}', 'gists_url': 'https://api.github.com/users/hailanyi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hailanyi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hailanyi/subscriptions', 'organizations_url': 'https://api.github.com/users/hailanyi/orgs', 'repos_url': 'https://api.github.com/users/hailanyi/repos', 'events_url': 'https://api.github.com/users/hailanyi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hailanyi/received_events', 'type': 'User', 'site_admin': False}",git://github.com/hailanyi/CasTrack-waymo.git,https://github.com/hailanyi/CasTrack-waymo.git,11412,Python,hailanyi,hailanyi,https://api.github.com/users/hailanyi,<50,China
CPD,hailanyi/CPD,"{'login': 'hailanyi', 'id': 44077004, 'node_id': 'MDQ6VXNlcjQ0MDc3MDA0', 'avatar_url': 'https://avatars.githubusercontent.com/u/44077004?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/hailanyi', 'html_url': 'https://github.com/hailanyi', 'followers_url': 'https://api.github.com/users/hailanyi/followers', 'following_url': 'https://api.github.com/users/hailanyi/following{/other_user}', 'gists_url': 'https://api.github.com/users/hailanyi/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/hailanyi/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/hailanyi/subscriptions', 'organizations_url': 'https://api.github.com/users/hailanyi/orgs', 'repos_url': 'https://api.github.com/users/hailanyi/repos', 'events_url': 'https://api.github.com/users/hailanyi/events{/privacy}', 'received_events_url': 'https://api.github.com/users/hailanyi/received_events', 'type': 'User', 'site_admin': False}",git://github.com/hailanyi/CPD.git,https://github.com/hailanyi/CPD.git,43293,Python,hailanyi,hailanyi,https://api.github.com/users/hailanyi,<50,China
gogotester_python,NKUCodingCat/gogotester_python,"{'login': 'NKUCodingCat', 'id': 8611032, 'node_id': 'MDQ6VXNlcjg2MTEwMzI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8611032?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/NKUCodingCat', 'html_url': 'https://github.com/NKUCodingCat', 'followers_url': 'https://api.github.com/users/NKUCodingCat/followers', 'following_url': 'https://api.github.com/users/NKUCodingCat/following{/other_user}', 'gists_url': 'https://api.github.com/users/NKUCodingCat/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/NKUCodingCat/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/NKUCodingCat/subscriptions', 'organizations_url': 'https://api.github.com/users/NKUCodingCat/orgs', 'repos_url': 'https://api.github.com/users/NKUCodingCat/repos', 'events_url': 'https://api.github.com/users/NKUCodingCat/events{/privacy}', 'received_events_url': 'https://api.github.com/users/NKUCodingCat/received_events', 'type': 'User', 'site_admin': False}",git://github.com/NKUCodingCat/gogotester_python.git,https://github.com/NKUCodingCat/gogotester_python.git,6525,Python,NKUCodingCat,NKUCodingCat,https://api.github.com/users/NKUCodingCat,<50,China
NKU-SSS,NKUCodingCat/NKU-SSS,"{'login': 'NKUCodingCat', 'id': 8611032, 'node_id': 'MDQ6VXNlcjg2MTEwMzI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8611032?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/NKUCodingCat', 'html_url': 'https://github.com/NKUCodingCat', 'followers_url': 'https://api.github.com/users/NKUCodingCat/followers', 'following_url': 'https://api.github.com/users/NKUCodingCat/following{/other_user}', 'gists_url': 'https://api.github.com/users/NKUCodingCat/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/NKUCodingCat/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/NKUCodingCat/subscriptions', 'organizations_url': 'https://api.github.com/users/NKUCodingCat/orgs', 'repos_url': 'https://api.github.com/users/NKUCodingCat/repos', 'events_url': 'https://api.github.com/users/NKUCodingCat/events{/privacy}', 'received_events_url': 'https://api.github.com/users/NKUCodingCat/received_events', 'type': 'User', 'site_admin': False}",git://github.com/NKUCodingCat/NKU-SSS.git,https://github.com/NKUCodingCat/NKU-SSS.git,68596,Python,NKUCodingCat,NKUCodingCat,https://api.github.com/users/NKUCodingCat,<50,China
Something-Else,NKUCodingCat/Something-Else,"{'login': 'NKUCodingCat', 'id': 8611032, 'node_id': 'MDQ6VXNlcjg2MTEwMzI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8611032?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/NKUCodingCat', 'html_url': 'https://github.com/NKUCodingCat', 'followers_url': 'https://api.github.com/users/NKUCodingCat/followers', 'following_url': 'https://api.github.com/users/NKUCodingCat/following{/other_user}', 'gists_url': 'https://api.github.com/users/NKUCodingCat/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/NKUCodingCat/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/NKUCodingCat/subscriptions', 'organizations_url': 'https://api.github.com/users/NKUCodingCat/orgs', 'repos_url': 'https://api.github.com/users/NKUCodingCat/repos', 'events_url': 'https://api.github.com/users/NKUCodingCat/events{/privacy}', 'received_events_url': 'https://api.github.com/users/NKUCodingCat/received_events', 'type': 'User', 'site_admin': False}",git://github.com/NKUCodingCat/Something-Else.git,https://github.com/NKUCodingCat/Something-Else.git,83236,Python,NKUCodingCat,NKUCodingCat,https://api.github.com/users/NKUCodingCat,<50,China
NKUCPCC,NKUCodingCat/NKUCPCC,"{'login': 'NKUCodingCat', 'id': 8611032, 'node_id': 'MDQ6VXNlcjg2MTEwMzI=', 'avatar_url': 'https://avatars.githubusercontent.com/u/8611032?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/NKUCodingCat', 'html_url': 'https://github.com/NKUCodingCat', 'followers_url': 'https://api.github.com/users/NKUCodingCat/followers', 'following_url': 'https://api.github.com/users/NKUCodingCat/following{/other_user}', 'gists_url': 'https://api.github.com/users/NKUCodingCat/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/NKUCodingCat/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/NKUCodingCat/subscriptions', 'organizations_url': 'https://api.github.com/users/NKUCodingCat/orgs', 'repos_url': 'https://api.github.com/users/NKUCodingCat/repos', 'events_url': 'https://api.github.com/users/NKUCodingCat/events{/privacy}', 'received_events_url': 'https://api.github.com/users/NKUCodingCat/received_events', 'type': 'User', 'site_admin': False}",git://github.com/NKUCodingCat/NKUCPCC.git,https://github.com/NKUCodingCat/NKUCPCC.git,34528,Python,NKUCodingCat,NKUCodingCat,https://api.github.com/users/NKUCodingCat,<50,China
ARP,cosformula/ARP,"{'login': 'cosformula', 'id': 18232501, 'node_id': 'MDQ6VXNlcjE4MjMyNTAx', 'avatar_url': 'https://avatars.githubusercontent.com/u/18232501?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/cosformula', 'html_url': 'https://github.com/cosformula', 'followers_url': 'https://api.github.com/users/cosformula/followers', 'following_url': 'https://api.github.com/users/cosformula/following{/other_user}', 'gists_url': 'https://api.github.com/users/cosformula/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/cosformula/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/cosformula/subscriptions', 'organizations_url': 'https://api.github.com/users/cosformula/orgs', 'repos_url': 'https://api.github.com/users/cosformula/repos', 'events_url': 'https://api.github.com/users/cosformula/events{/privacy}', 'received_events_url': 'https://api.github.com/users/cosformula/received_events', 'type': 'User', 'site_admin': False}",git://github.com/cosformula/ARP.git,https://github.com/cosformula/ARP.git,54527,Python,cosformula,cosformula,https://api.github.com/users/cosformula,<50,China
